THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,CLASS
0.6867274641990662,0.8426756262779236,-0.01819743402302265,0.7027691602706909,0.7781562805175781,-0.029036441817879677,0.69126957654953,0.7283799648284912,-0.04150129482150078,0.6672984957695007,0.6937333941459656,-0.05263270065188408,0.6715673208236694,0.6864683032035828,-0.015169383026659489,0.6931213140487671,0.6061813235282898,-0.035495102405548096,0.7035346627235413,0.5579444169998169,-0.04826750233769417,0.709699809551239,0.5146602988243103,-0.05563611164689064,0.6382558941841125,0.6922314763069153,-0.021737394854426384,0.6325182914733887,0.5935805439949036,-0.044966261833906174,0.6333831548690796,0.5383026599884033,-0.056743066757917404,0.6311367750167847,0.49330660700798035,-0.06158294528722763,0.6089809536933899,0.7210196852684021,-0.03065701201558113,0.6122962832450867,0.6556877493858337,-0.06732446700334549,0.6380673050880432,0.7021154165267944,-0.06935974210500717,0.6507745981216431,0.7442153692245483,-0.059751320630311966,0.5877914428710938,0.7642747759819031,-0.04047088697552681,0.6050781011581421,0.724873423576355,-0.07123532891273499,0.6297599673271179,0.7576455473899841,-0.0691722184419632,0.6395283937454224,0.7919896841049194,-0.05942828953266144,3
0.6730123162269592,0.8413926362991333,-0.021587945520877838,0.6886996030807495,0.7721279859542847,-0.032155245542526245,0.6706200242042542,0.7195265889167786,-0.04367194324731827,0.6521298289299011,0.6791962385177612,-0.05299416184425354,0.6615090370178223,0.6891319155693054,-0.016238413751125336,0.681296706199646,0.6027017831802368,-0.036819543689489365,0.692060112953186,0.5530054569244385,-0.047958049923181534,0.6986312866210938,0.5097475647926331,-0.05368926003575325,0.6266975402832031,0.6931129693984985,-0.020559174939990044,0.6235944032669067,0.5909557342529297,-0.0451384037733078,0.6260585188865662,0.5339545607566833,-0.05628326162695885,0.6249939203262329,0.4872618317604065,-0.059644218534231186,0.5960802435874939,0.7170910835266113,-0.027720807120203972,0.6075479984283447,0.6548402309417725,-0.06597822159528732,0.6299015879631042,0.7075344920158386,-0.06753167510032654,0.6381456255912781,0.751204252243042,-0.056753188371658325,0.5734543800354004,0.7546353340148926,-0.03617413341999054,0.6008931398391724,0.7285110950469971,-0.06901965290307999,0.6250466108322144,0.7656028270721436,-0.06890131533145905,0.632683515548706,0.7987728118896484,-0.05988308787345886,3
0.6588331460952759,0.8341305255889893,-0.0200223196297884,0.6710760593414307,0.7562984824180603,-0.02943430095911026,0.6447641849517822,0.7016533613204956,-0.03948943689465523,0.6093050837516785,0.6766253709793091,-0.04784727096557617,0.647631049156189,0.68410325050354,-0.01489521749317646,0.6684830784797668,0.5995772480964661,-0.0350065678358078,0.679642379283905,0.5482496619224548,-0.046239446848630905,0.6866982579231262,0.5047204494476318,-0.05194064974784851,0.6138443946838379,0.6886537671089172,-0.01977650821208954,0.6123935580253601,0.5881736278533936,-0.04323425889015198,0.616428792476654,0.5282266139984131,-0.054346583783626556,0.6164433360099792,0.4806630611419678,-0.057703614234924316,0.5843364596366882,0.7127687931060791,-0.027382029220461845,0.5982662439346313,0.6634605526924133,-0.06368912756443024,0.6214810013771057,0.7071181535720825,-0.06778454780578613,0.6295576691627502,0.7443645000457764,-0.059186723083257675,0.5613292455673218,0.7486966252326965,-0.03607194870710373,0.5902817845344543,0.7241986989974976,-0.0650138184428215,0.6125382781028748,0.7591290473937988,-0.06443097442388535,0.6179332733154297,0.7907978892326355,-0.05622502788901329,3
0.6411961317062378,0.824321448802948,-0.021999314427375793,0.6506372094154358,0.742286205291748,-0.03116082213819027,0.6217154860496521,0.6869741678237915,-0.04019223153591156,0.5823996663093567,0.6638467907905579,-0.04768897965550423,0.6325385570526123,0.6709581613540649,-0.017519915476441383,0.6519994735717773,0.5837101936340332,-0.036431606858968735,0.663390040397644,0.5316134691238403,-0.04615703597664833,0.6708239912986755,0.48781153559684753,-0.05068102851510048,0.5979340076446533,0.6758686304092407,-0.02061382494866848,0.5979226231575012,0.5760450959205627,-0.04320257157087326,0.6012806296348572,0.5158675909042358,-0.05337207019329071,0.601769208908081,0.4701423943042755,-0.055911991745233536,0.56666100025177,0.6977206468582153,-0.026372030377388,0.5796578526496887,0.6499537825584412,-0.06285450607538223,0.5998938083648682,0.6963788866996765,-0.06730978935956955,0.607276976108551,0.7356728315353394,-0.05892669036984444,0.54161536693573,0.7303286194801331,-0.03327150270342827,0.5721946954727173,0.7113043665885925,-0.06454488635063171,0.595723569393158,0.7538912296295166,-0.06546595692634583,0.6034931540489197,0.7905738353729248,-0.05793031305074692,3
0.6341459155082703,0.8170148730278015,-0.020664414390921593,0.643887460231781,0.7305370569229126,-0.029114294797182083,0.6139280200004578,0.6740210056304932,-0.03730126842856407,0.5740645527839661,0.654186487197876,-0.04369111731648445,0.6259015798568726,0.6650571823120117,-0.016039390116930008,0.643430769443512,0.5765149593353271,-0.03362930938601494,0.6528459787368774,0.5240139365196228,-0.0425739549100399,0.6589294075965881,0.480535089969635,-0.046824198216199875,0.5907554626464844,0.6711689233779907,-0.019470948725938797,0.5912396311759949,0.5719735026359558,-0.04178828001022339,0.5964298844337463,0.512751579284668,-0.05215555056929588,0.5990735292434692,0.46675390005111694,-0.0548887625336647,0.5592008829116821,0.6939620971679688,-0.025238147005438805,0.5740275979042053,0.6483680009841919,-0.06173117831349373,0.5933333039283752,0.6996297240257263,-0.06484929472208023,0.5991910099983215,0.7416608929634094,-0.05512578785419464,0.5334674119949341,0.7269934415817261,-0.03195981681346893,0.5631275177001953,0.7034046649932861,-0.06282991915941238,0.586805522441864,0.745651364326477,-0.06197941303253174,0.593585193157196,0.7819827198982239,-0.05295579507946968,3
0.6304300427436829,0.8138821125030518,-0.022245090454816818,0.6421183347702026,0.7310453653335571,-0.03182791918516159,0.6153576374053955,0.6739358901977539,-0.04098404198884964,0.5769418478012085,0.6494021415710449,-0.04834439605474472,0.6221215724945068,0.6612672805786133,-0.017199290916323662,0.6392447352409363,0.5729455351829529,-0.03533168509602547,0.6477886438369751,0.5202343463897705,-0.044448815286159515,0.6527056694030762,0.47649455070495605,-0.0482829213142395,0.5868057608604431,0.6676018238067627,-0.019775187596678734,0.5880367755889893,0.5700722336769104,-0.04233958199620247,0.5929729342460632,0.5116162300109863,-0.05262336507439613,0.595838725566864,0.46725016832351685,-0.05474022030830383,0.5553570985794067,0.6910081505775452,-0.024917976930737495,0.573271632194519,0.6573262214660645,-0.06177084892988205,0.5914653539657593,0.7112279534339905,-0.06521046161651611,0.597091019153595,0.7547088861465454,-0.054837651550769806,0.5299637317657471,0.7249242067337036,-0.031172430142760277,0.5588499903678894,0.7056313157081604,-0.060921382158994675,0.5830535888671875,0.7466816902160645,-0.059402212500572205,0.5915915369987488,0.7826078534126282,-0.04947224631905556,3
0.6296982765197754,0.8147363662719727,-0.023053236305713654,0.6408170461654663,0.7312809228897095,-0.03302812948822975,0.6136167049407959,0.6713818907737732,-0.04258263483643532,0.5765440464019775,0.6418184638023376,-0.050127528607845306,0.6226249933242798,0.6611177325248718,-0.020619768649339676,0.6373956203460693,0.570548951625824,-0.041034214198589325,0.644555389881134,0.5174168348312378,-0.05002359300851822,0.6484468579292297,0.4727645516395569,-0.053062595427036285,0.5861850380897522,0.6673682928085327,-0.0231135543435812,0.5888335704803467,0.5698389410972595,-0.04899749532341957,0.5932062268257141,0.5092063546180725,-0.059388723224401474,0.5956258177757263,0.4634891152381897,-0.06056451052427292,0.5537319779396057,0.6895174980163574,-0.028245991095900536,0.5730398893356323,0.6629257798194885,-0.06803705543279648,0.5928658246994019,0.7193979024887085,-0.07143307477235794,0.6007251143455505,0.7640967965126038,-0.05974932760000229,0.5276514887809753,0.721646785736084,-0.03459077328443527,0.5590616464614868,0.7109349966049194,-0.06550232321023941,0.5824248194694519,0.7535572648048401,-0.06450368463993073,0.5900231599807739,0.7882573008537292,-0.05433288589119911,3
0.6354885101318359,0.8167275190353394,-0.024299772456288338,0.6459810137748718,0.7294220924377441,-0.03332626074552536,0.6201204657554626,0.6649506688117981,-0.0417080782353878,0.5883029699325562,0.6289424896240234,-0.04822997376322746,0.6254858374595642,0.6657478213310242,-0.022401543334126472,0.6368561387062073,0.5767257809638977,-0.04370356351137161,0.6419151425361633,0.5244934558868408,-0.052206628024578094,0.6443496346473694,0.4790573716163635,-0.05513722449541092,0.5880128741264343,0.6706309914588928,-0.02407156489789486,0.5938860177993774,0.5769616365432739,-0.0524221695959568,0.5992597937583923,0.5179119110107422,-0.06323820352554321,0.6035045385360718,0.47385621070861816,-0.0645904690027237,0.5537377595901489,0.6908392310142517,-0.02842607907950878,0.5789532661437988,0.6640909314155579,-0.07030925899744034,0.5973595976829529,0.7266805171966553,-0.07188078761100769,0.6064413785934448,0.7766174077987671,-0.05876442790031433,0.5260646939277649,0.7217791676521301,-0.034204501658678055,0.5624057054519653,0.7195085287094116,-0.06803567707538605,0.5846235156059265,0.7696619033813477,-0.0680345669388771,0.5933182835578918,0.8088239431381226,-0.058178290724754333,3
0.6365016102790833,0.8112818598747253,-0.02620609663426876,0.6433199048042297,0.7267816662788391,-0.036024678498506546,0.6153345704078674,0.6615723967552185,-0.044832490384578705,0.5945222973823547,0.611199676990509,-0.051326263695955276,0.6255639791488647,0.6649370789527893,-0.02310672402381897,0.6358261108398438,0.5834680795669556,-0.04718489199876785,0.6412590742111206,0.5319263935089111,-0.05741732567548752,0.6440697312355042,0.4868312180042267,-0.06096534803509712,0.5881578922271729,0.6690488457679749,-0.023619037121534348,0.59776371717453,0.581713080406189,-0.05456092581152916,0.6039026975631714,0.5244295001029968,-0.06619498878717422,0.6092702150344849,0.48096954822540283,-0.06712619960308075,0.5533849596977234,0.6874102354049683,-0.02735893987119198,0.5813117027282715,0.6708610653877258,-0.07150189578533173,0.6008355617523193,0.7345529198646545,-0.07305242866277695,0.6123825907707214,0.7840853929519653,-0.05886908993124962,0.5245367884635925,0.7170974612236023,-0.03268295153975487,0.5626614093780518,0.7209948897361755,-0.06705144792795181,0.5846653580665588,0.7726340293884277,-0.06686031073331833,0.5945891737937927,0.8116518259048462,-0.05625747889280319,3
0.6353012323379517,0.809302806854248,-0.02664613351225853,0.6420519948005676,0.7249171733856201,-0.03655841946601868,0.614444375038147,0.658808171749115,-0.04544990137219429,0.5955145955085754,0.6054807901382446,-0.0519523024559021,0.6271463632583618,0.6625163555145264,-0.022255288437008858,0.6363693475723267,0.5815520286560059,-0.04659818112850189,0.6401887536048889,0.5292205810546875,-0.05716399848461151,0.6417416930198669,0.4833565056324005,-0.06088284030556679,0.5897683501243591,0.6667977571487427,-0.02259918861091137,0.5984135866165161,0.5815944671630859,-0.05400187894701958,0.6045292019844055,0.5248956084251404,-0.06556237488985062,0.6103431582450867,0.4817036986351013,-0.06603007763624191,0.5550341010093689,0.6854471564292908,-0.026358798146247864,0.5809003710746765,0.6706440448760986,-0.07127916067838669,0.6013093590736389,0.734467625617981,-0.07299046963453293,0.6141983270645142,0.7839788794517517,-0.058433305472135544,0.5255680084228516,0.7157491445541382,-0.03173662722110748,0.562101423740387,0.7201049327850342,-0.06677142530679703,0.5840100646018982,0.7716113924980164,-0.06665059924125671,0.5940857529640198,0.8096477389335632,-0.05569203943014145,3
0.633857250213623,0.8071107268333435,-0.026543818414211273,0.6420103311538696,0.7246277332305908,-0.036718226969242096,0.6130152940750122,0.6605098843574524,-0.0456448569893837,0.5862148404121399,0.6142160296440125,-0.05215831100940704,0.6263456344604492,0.6614212393760681,-0.02391146682202816,0.6350094079971313,0.5779996514320374,-0.04759915918111801,0.6392045617103577,0.5264201164245605,-0.05750954896211624,0.6409774422645569,0.481500506401062,-0.060784466564655304,0.5891896486282349,0.665023684501648,-0.02404690533876419,0.5975576043128967,0.5805941820144653,-0.055007461458444595,0.6035873293876648,0.5232560038566589,-0.06687750667333603,0.6094412207603455,0.4797983169555664,-0.06786011904478073,0.5544975399971008,0.6835252642631531,-0.027277791872620583,0.5810588002204895,0.6717038154602051,-0.07063095271587372,0.6010407209396362,0.7333937883377075,-0.07238946855068207,0.6133391261100769,0.7815395593643188,-0.05843193829059601,0.5256222486495972,0.7132530212402344,-0.03218356519937515,0.5617552399635315,0.7191545367240906,-0.06611435115337372,0.5842568278312683,0.7682580351829529,-0.0661095455288887,0.5947467088699341,0.8054450154304504,-0.05557079240679741,3
